,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
17534,떡국떡,,,,,,,,,,,,,,,,
17535,떡국떡,두부,콩나물,명태참어묵,,,,,,,,,,,,,
17536,두부,부추,,,,,,,,,,,,,,,
17537,두부,,,,,,,,,,,,,,,,
17538,콩나물,연두부,연두부,순두부,,,,,,,,,,,,,
17539,유정란/친환경,,,,,,,,,,,,,,,,
17540,유정란/친환경,,,,,,,,,,,,,,,,
17541,콩나물,,,,,,,,,,,,,,,,
17542,두부,,,,,,,,,,,,,,,,
17543,사골곰국,,,,,,,,,,,,,,,,
17544,두부,,,,,,,,,,,,,,,,
17545,연두부,대파,,,,,,,,,,,,,,,
17546,유정란/친환경,,,,,,,,,,,,,,,,
17547,유정란/친환경,,,,,,,,,,,,,,,,
17548,양배추,,,,,,,,,,,,,,,,
17549,양파,사골곰국,,,,,,,,,,,,,,,
17550,유정란/친환경,사과/,,,,,,,,,,,,,,,
17551,사골곰국,연두부,,,,,,,,,,,,,,,
17552,두부,,,,,,,,,,,,,,,,
17553,월동무,,,,,,,,,,,,,,,,
17554,떡국떡,,,,,,,,,,,,,,,,
17555,현미유,,,,,,,,,,,,,,,,
17556,양파,월동무,,,,,,,,,,,,,,,
17557,딸기/,,,,,,,,,,,,,,,,
17558,찌개용두부,,,,,,,,,,,,,,,,
17559,사골곰국,,,,,,,,,,,,,,,,
17560,양파,얼음식혜,,,,,,,,,,,,,,,
17561,시금치,팽이버섯,,,,,,,,,,,,,,,
17562,브로컬리,닭가슴살,,,,,,,,,,,,,,,
17563,대파,,,,,,,,,,,,,,,,
17564,브로컬리,,,,,,,,,,,,,,,,
17565,유정란/친환경,,,,,,,,,,,,,,,,
17566,어린잎채소,누룽지,팽이버섯,,,,,,,,,,,,,,
17567,시금치,,,,,,,,,,,,,,,,
17568,오이,,,,,,,,,,,,,,,,
17569,대파,,,,,,,,,,,,,,,,
17570,당근,,,,,,,,,,,,,,,,
17571,찌개용두부,,,,,,,,,,,,,,,,
17572,두부,월동무,,,,,,,,,,,,,,,
17573,애호박,,,,,,,,,,,,,,,,
17574,두부,유정란/친환경,,,,,,,,,,,,,,,
17575,양파,,,,,,,,,,,,,,,,
17576,콩나물,찌개용두부,,,,,,,,,,,,,,,
17577,양파,부추,,,,,,,,,,,,,,,
17578,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,
17579,두부,유정란/친환경,방울토마토/대추형,명태참어묵,단무지,,,,,,,,,,,,
17580,유정란/친환경,,,,,,,,,,,,,,,,
17581,오이,콩나물,어린잎채소,팽이버섯,,,,,,,,,,,,,
17582,두부,양파,애호박,찌개용두부,,,,,,,,,,,,,
17583,당근,닭가슴살,,,,,,,,,,,,,,,
17584,중파,순두부,,,,,,,,,,,,,,,
17585,브로컬리,양배추,,,,,,,,,,,,,,,
17586,양파,오이,느타리버섯,,,,,,,,,,,,,,
17587,콩국물,,,,,,,,,,,,,,,,
17588,오이,,,,,,,,,,,,,,,,
17589,콩나물,,,,,,,,,,,,,,,,
17590,양배추,,,,,,,,,,,,,,,,
17591,상추,팽이버섯,찌개용두부,,,,,,,,,,,,,,
17592,상추,애호박,완숙토마토,깻잎,,,,,,,,,,,,,
17593,어린잎채소,도토리묵,,,,,,,,,,,,,,,
17594,브로컬리,,,,,,,,,,,,,,,,
17595,애호박,,,,,,,,,,,,,,,,
17596,상추,,,,,,,,,,,,,,,,
17597,콩국물,,,,,,,,,,,,,,,,
17598,방울토마토/대추형,방울토마토/대추형,,,,,,,,,,,,,,,
17599,팽이버섯,,,,,,,,,,,,,,,,
17600,누룽지,,,,,,,,,,,,,,,,
17601,구운도시락김,,,,,,,,,,,,,,,,
17602,콩국물,,,,,,,,,,,,,,,,
17603,애호박,,,,,,,,,,,,,,,,
17604,콩국물,앞다리불고기-성남용인,애호박,,,,,,,,,,,,,,
17605,방울토마토/대추형,,,,,,,,,,,,,,,,
17606,두부,콩나물,중파,,,,,,,,,,,,,,
17607,사골곰국,,,,,,,,,,,,,,,,
17608,유정란/친환경,,,,,,,,,,,,,,,,
17609,완숙토마토,찌개용두부,,,,,,,,,,,,,,,
17610,어린잎채소,,,,,,,,,,,,,,,,
17611,유정란/친환경,,,,,,,,,,,,,,,,
17612,완숙토마토,부추,,,,,,,,,,,,,,,
17613,유정란/친환경,팽이버섯,,,,,,,,,,,,,,,
17614,명태참어묵,,,,,,,,,,,,,,,,
17615,팽이버섯,,,,,,,,,,,,,,,,
17616,오이,백미/유,,,,,,,,,,,,,,,
17617,팽이버섯,양배추,,,,,,,,,,,,,,,
17618,오이,,,,,,,,,,,,,,,,
17619,팽이버섯,,,,,,,,,,,,,,,,
17620,두부,팽이버섯,가지,,,,,,,,,,,,,,
17621,오이,,,,,,,,,,,,,,,,
17622,깻잎,,,,,,,,,,,,,,,,
17623,유정란/친환경,단무지,,,,,,,,,,,,,,,
17624,어린잎채소,검은콩두유,,,,,,,,,,,,,,,
17625,콩나물,누룽지,,,,,,,,,,,,,,,
17626,두부,애호박,,,,,,,,,,,,,,,
17627,유정란/친환경,애호박,,,,,,,,,,,,,,,
17628,상추,,,,,,,,,,,,,,,,
17629,오이,대파,,,,,,,,,,,,,,,
17630,애호박,브로컬리,,,,,,,,,,,,,,,
17631,유정란/친환경,,,,,,,,,,,,,,,,
17632,무,,,,,,,,,,,,,,,,
17633,두부,찌개용두부,,,,,,,,,,,,,,,
17634,유정란/친환경,,,,,,,,,,,,,,,,
17635,찌개용두부,,,,,,,,,,,,,,,,
17636,연두부,,,,,,,,,,,,,,,,
17637,두부,찌개용두부,,,,,,,,,,,,,,,
17638,사골곰국,,,,,,,,,,,,,,,,
17639,사골곰국,찌개용두부,,,,,,,,,,,,,,,
17640,유정란/친환경,중파,,,,,,,,,,,,,,,
17641,유정란/친환경,,,,,,,,,,,,,,,,
17642,유정란/친환경,,,,,,,,,,,,,,,,
17643,동물복지유정란,,,,,,,,,,,,,,,,
17644,동물복지유정란,,,,,,,,,,,,,,,,
17645,콩국물,구운도시락김,,,,,,,,,,,,,,,
17646,콩국물,오이,,,,,,,,,,,,,,,
17647,유정란/친환경,당근,,,,,,,,,,,,,,,
17648,유정란/친환경,연두부,,,,,,,,,,,,,,,
17649,동물복지유정란,,,,,,,,,,,,,,,,
17650,유정란/친환경,중파,깻잎,,,,,,,,,,,,,,
17651,연두부,,,,,,,,,,,,,,,,
17652,얼음식혜,,,,,,,,,,,,,,,,
17653,완숙토마토,,,,,,,,,,,,,,,,
17654,두부,,,,,,,,,,,,,,,,
17655,떡국떡,양파,어린잎채소,당근,대파,쌈채소모음,,,,,,,,,,,
17656,콩나물,,,,,,,,,,,,,,,,
17657,동물복지유정란,,,,,,,,,,,,,,,,
17658,두부,,,,,,,,,,,,,,,,
17659,감자라면,,,,,,,,,,,,,,,,
17660,두부,콩나물,,,,,,,,,,,,,,,
17661,두부,유정란/친환경,,,,,,,,,,,,,,,
17662,두부,,,,,,,,,,,,,,,,
17663,명태참어묵,,,,,,,,,,,,,,,,
17664,동물복지유정란,,,,,,,,,,,,,,,,
17665,유정란/친환경,사골곰국,,,,,,,,,,,,,,,
17666,상추,,,,,,,,,,,,,,,,
17667,콩나물,당근,,,,,,,,,,,,,,,
17668,누룽지,,,,,,,,,,,,,,,,
17669,우유,,,,,,,,,,,,,,,,
17670,당근,,,,,,,,,,,,,,,,
17671,대파,,,,,,,,,,,,,,,,
17672,두부,양파,앞다리불고기-성남용인,,,,,,,,,,,,,,
17673,대파,,,,,,,,,,,,,,,,
17674,월동무,,,,,,,,,,,,,,,,
17675,상추,,,,,,,,,,,,,,,,
17676,두부,우유,,,,,,,,,,,,,,,
17677,두부,,,,,,,,,,,,,,,,
17678,두부,,,,,,,,,,,,,,,,
17679,앞다리불고기-성남용인,,,,,,,,,,,,,,,,
17680,당근,,,,,,,,,,,,,,,,
17681,두부,,,,,,,,,,,,,,,,
17682,도토리묵,,,,,,,,,,,,,,,,
17683,중파,,,,,,,,,,,,,,,,
17684,완숙토마토,,,,,,,,,,,,,,,,
17685,사과/,완숙토마토,,,,,,,,,,,,,,,
17686,두부,,,,,,,,,,,,,,,,
17687,유정란/친환경,사과/,앞다리불고기-성남용인,,,,,,,,,,,,,,
17688,완숙토마토,,,,,,,,,,,,,,,,
17689,두부,방울토마토/대추형,사과/,부추,,,,,,,,,,,,,
17690,방울토마토/대추형,어린잎채소,,,,,,,,,,,,,,,
17691,사과/,,,,,,,,,,,,,,,,
17692,오이,,,,,,,,,,,,,,,,
17693,완숙토마토,깻잎,,,,,,,,,,,,,,,
17694,사과/,,,,,,,,,,,,,,,,
17695,당근,현미유,양배추,,,,,,,,,,,,,,
17696,어린잎채소,,,,,,,,,,,,,,,,
17697,애호박,,,,,,,,,,,,,,,,
17698,두부,,,,,,,,,,,,,,,,
17699,완숙토마토,,,,,,,,,,,,,,,,
17700,유정란/친환경,도토리묵,,,,,,,,,,,,,,,
17701,두부,,,,,,,,,,,,,,,,
17702,오이,앞다리불고기-성남용인,팽이버섯,,,,,,,,,,,,,,
17703,유기농저지방우유,,,,,,,,,,,,,,,,
17704,찌개용두부,부추,,,,,,,,,,,,,,,
17705,어린잎채소,,,,,,,,,,,,,,,,
17706,도토리묵,,,,,,,,,,,,,,,,
17707,단무지,,,,,,,,,,,,,,,,
17708,동물복지유정란,,,,,,,,,,,,,,,,
17709,애호박,,,,,,,,,,,,,,,,
17710,동물복지유정란,애호박,,,,,,,,,,,,,,,
17711,어린잎채소,부추,,,,,,,,,,,,,,,
17712,얼음식혜,,,,,,,,,,,,,,,,
17713,유정란/친환경,,,,,,,,,,,,,,,,
17714,두부,,,,,,,,,,,,,,,,
17715,유정란/친환경,,,,,,,,,,,,,,,,
17716,찌개용두부,,,,,,,,,,,,,,,,
17717,두부,연두부,,,,,,,,,,,,,,,
17718,콩나물,,,,,,,,,,,,,,,,
17719,두부,,,,,,,,,,,,,,,,
17720,콩나물,,,,,,,,,,,,,,,,
17721,순두부,,,,,,,,,,,,,,,,
17722,순두부,,,,,,,,,,,,,,,,
17723,상추,,,,,,,,,,,,,,,,
17724,두부,깻잎,순두부,,,,,,,,,,,,,,
17725,백미/유,,,,,,,,,,,,,,,,
17726,두부,,,,,,,,,,,,,,,,
17727,대파,,,,,,,,,,,,,,,,
17728,양배추,,,,,,,,,,,,,,,,
17729,유정란/친환경,,,,,,,,,,,,,,,,
17730,콩나물,월동무,,,,,,,,,,,,,,,
17731,유정란/친환경,,,,,,,,,,,,,,,,
17732,동물복지유정란,,,,,,,,,,,,,,,,
17733,두부,유정란/친환경,동물복지유정란,대파,현미유,,,,,,,,,,,,
17734,두부,,,,,,,,,,,,,,,,
17735,콩나물,,,,,,,,,,,,,,,,
17736,유정란/친환경,,,,,,,,,,,,,,,,
17737,두부,,,,,,,,,,,,,,,,
17738,두부,,,,,,,,,,,,,,,,
17739,콩나물,,,,,,,,,,,,,,,,
17740,순두부,,,,,,,,,,,,,,,,
17741,두부,상추,,,,,,,,,,,,,,,
17742,백미/유,,,,,,,,,,,,,,,,
17743,두부,상추,순두부,,,,,,,,,,,,,,
17744,상추,,,,,,,,,,,,,,,,
17745,동물복지유정란,,,,,,,,,,,,,,,,
17746,두부,,,,,,,,,,,,,,,,
17747,두부,,,,,,,,,,,,,,,,
17748,백미/유,,,,,,,,,,,,,,,,
17749,콩나물,,,,,,,,,,,,,,,,
17750,오이,,,,,,,,,,,,,,,,
17751,월동무,,,,,,,,,,,,,,,,
17752,유정란/친환경,,,,,,,,,,,,,,,,
17753,상추,,,,,,,,,,,,,,,,
17754,순두부,,,,,,,,,,,,,,,,
17755,두부,,,,,,,,,,,,,,,,
17756,유정란/친환경,콩나물,,,,,,,,,,,,,,,
17757,두부,상추,백미/유,,,,,,,,,,,,,,
17758,콩나물,,,,,,,,,,,,,,,,
17759,시금치,,,,,,,,,,,,,,,,
17760,순두부,,,,,,,,,,,,,,,,
17761,깻잎,,,,,,,,,,,,,,,,
17762,콩나물,,,,,,,,,,,,,,,,
17763,두부,,,,,,,,,,,,,,,,
17764,백미/유,,,,,,,,,,,,,,,,
17765,유정란/친환경,,,,,,,,,,,,,,,,
17766,두부,,,,,,,,,,,,,,,,
17767,순두부,,,,,,,,,,,,,,,,
17768,백미/유,,,,,,,,,,,,,,,,
17769,깻잎,,,,,,,,,,,,,,,,
17770,깻잎,,,,,,,,,,,,,,,,
17771,양배추,,,,,,,,,,,,,,,,
17772,두부,,,,,,,,,,,,,,,,
17773,두부,,,,,,,,,,,,,,,,
17774,두부,,,,,,,,,,,,,,,,
17775,유정란/친환경,깻잎,,,,,,,,,,,,,,,
17776,유정란/친환경,상추,,,,,,,,,,,,,,,
17777,상추,,,,,,,,,,,,,,,,
17778,현미유,,,,,,,,,,,,,,,,
17779,두부,유정란/친환경,,,,,,,,,,,,,,,
17780,우유,,,,,,,,,,,,,,,,
17781,두부,,,,,,,,,,,,,,,,
17782,현미유,,,,,,,,,,,,,,,,
17783,유정란/친환경,,,,,,,,,,,,,,,,
17784,깻잎,,,,,,,,,,,,,,,,
17785,순두부,,,,,,,,,,,,,,,,
17786,팽이버섯,,,,,,,,,,,,,,,,
17787,두부,오이,애호박,,,,,,,,,,,,,,
17788,동물복지유정란,,,,,,,,,,,,,,,,
17789,양배추,,,,,,,,,,,,,,,,
17790,동물복지유정란,,,,,,,,,,,,,,,,
17791,동물복지유정란,,,,,,,,,,,,,,,,
17792,콩나물,,,,,,,,,,,,,,,,
17793,백미/유,가지,,,,,,,,,,,,,,,
17794,백미/유,,,,,,,,,,,,,,,,
17795,상추,,,,,,,,,,,,,,,,
17796,두부,상추,순두부,,,,,,,,,,,,,,
17797,유정란/친환경,,,,,,,,,,,,,,,,
17798,콩나물,상추,,,,,,,,,,,,,,,
17799,두부,,,,,,,,,,,,,,,,
17800,두부,상추,유기농저지방우유,,,,,,,,,,,,,,
17801,유정란/친환경,,,,,,,,,,,,,,,,
17802,두부,,,,,,,,,,,,,,,,
17803,유정란/친환경,,,,,,,,,,,,,,,,
17804,유기농저지방우유,,,,,,,,,,,,,,,,
17805,누룽지,,,,,,,,,,,,,,,,
17806,유정란/친환경,유기농저지방우유,,,,,,,,,,,,,,,
17807,콩국물,,,,,,,,,,,,,,,,
17808,두부,유정란/친환경,,,,,,,,,,,,,,,
17809,두부,,,,,,,,,,,,,,,,
17810,두부,유정란/친환경,콩나물,,,,,,,,,,,,,,
17811,두부,,,,,,,,,,,,,,,,
17812,유정란/친환경,,,,,,,,,,,,,,,,
17813,동물복지유정란,,,,,,,,,,,,,,,,
17814,두부,동물복지유정란,,,,,,,,,,,,,,,
17815,양파,,,,,,,,,,,,,,,,
17816,유정란/친환경,,,,,,,,,,,,,,,,
17817,유정란/친환경,,,,,,,,,,,,,,,,
17818,양파,콩나물,,,,,,,,,,,,,,,
17819,깻잎,,,,,,,,,,,,,,,,
17820,유정란/친환경,콩나물,시금치,,,,,,,,,,,,,,
17821,유정란/친환경,,,,,,,,,,,,,,,,
17822,두부,,,,,,,,,,,,,,,,
17823,두부,콩나물,명태참어묵,,,,,,,,,,,,,,
17824,두부,콩나물,,,,,,,,,,,,,,,
17825,유정란/친환경,,,,,,,,,,,,,,,,
17826,두부,유정란/친환경,콩나물,애호박,얼음식혜,,,,,,,,,,,,
17827,두부,순두부,,,,,,,,,,,,,,,
17828,두부,콩나물,무,,,,,,,,,,,,,,
17829,떡국떡,두부,,,,,,,,,,,,,,,
17830,연두부,,,,,,,,,,,,,,,,
17831,두부,,,,,,,,,,,,,,,,
17832,두부,,,,,,,,,,,,,,,,
17833,연두부,,,,,,,,,,,,,,,,
17834,연두부,,,,,,,,,,,,,,,,
17835,두부,콩나물,,,,,,,,,,,,,,,
17836,양배추,,,,,,,,,,,,,,,,
17837,시금치,,,,,,,,,,,,,,,,
17838,시금치,,,,,,,,,,,,,,,,
17839,양파,,,,,,,,,,,,,,,,
17840,양배추,,,,,,,,,,,,,,,,
17841,누룽지,,,,,,,,,,,,,,,,
17842,애호박,완숙토마토,,,,,,,,,,,,,,,
17843,양파,,,,,,,,,,,,,,,,
17844,부추,,,,,,,,,,,,,,,,
17845,찌개용두부,,,,,,,,,,,,,,,,
17846,월동무,,,,,,,,,,,,,,,,
17847,양배추,닭가슴살,,,,,,,,,,,,,,,
17848,월동무,단무지,양배추,,,,,,,,,,,,,,
17849,양파,동물복지유정란,동물복지유정란,상추,명태참어묵,,,,,,,,,,,,
17850,유정란/친환경,,,,,,,,,,,,,,,,
17851,깻잎,,,,,,,,,,,,,,,,
17852,시금치,단무지,,,,,,,,,,,,,,,
17853,양파,시금치,월동무,,,,,,,,,,,,,,
17854,두부,,,,,,,,,,,,,,,,
17855,양파,콩나물,시금치,깐마늘/난지형/유,,,,,,,,,,,,,
17856,두부,대파,,,,,,,,,,,,,,,
17857,동물복지유정란,콩나물,,,,,,,,,,,,,,,
17858,백미/유,,,,,,,,,,,,,,,,
17859,유정란/친환경,,,,,,,,,,,,,,,,
17860,유정란/친환경,,,,,,,,,,,,,,,,
17861,오이,방울토마토/대추형,단무지,닭가슴살,,,,,,,,,,,,,
17862,두부,애호박,유기농우유,,,,,,,,,,,,,,
17863,완숙토마토,가지,,,,,,,,,,,,,,,
17864,두부,유기농저지방우유,,,,,,,,,,,,,,,
17865,완숙토마토,,,,,,,,,,,,,,,,
17866,동물복지유정란,중파,,,,,,,,,,,,,,,
17867,애호박,,,,,,,,,,,,,,,,
17868,사골곰국,,,,,,,,,,,,,,,,
17869,사골곰국,,,,,,,,,,,,,,,,
17870,두부,,,,,,,,,,,,,,,,
17871,양파,동물복지유정란,당근,구운도시락김,,,,,,,,,,,,,
17872,양파,콩나물,대파,,,,,,,,,,,,,,
17873,두부,콩나물,대파,,,,,,,,,,,,,,
17874,양파,사과/,브로컬리,,,,,,,,,,,,,,
17875,두부,콩나물,,,,,,,,,,,,,,,
17876,완숙토마토,,,,,,,,,,,,,,,,
17877,당근,,,,,,,,,,,,,,,,
17878,두부,유정란/친환경,,,,,,,,,,,,,,,
17879,콩나물,명태참어묵,,,,,,,,,,,,,,,
17880,두부,유정란/친환경,단무지,,,,,,,,,,,,,,
17881,두부,,,,,,,,,,,,,,,,
17882,시금치,,,,,,,,,,,,,,,,
17883,두부,,,,,,,,,,,,,,,,
17884,유정란/친환경,,,,,,,,,,,,,,,,
17885,두부,,,,,,,,,,,,,,,,
17886,두부,찌개용두부,,,,,,,,,,,,,,,
17887,두부,,,,,,,,,,,,,,,,
17888,두부,,,,,,,,,,,,,,,,
17889,단무지,,,,,,,,,,,,,,,,
17890,두부,,,,,,,,,,,,,,,,
17891,콩국물,두부,앞다리불고기-성남용인,,,,,,,,,,,,,,
17892,두부,,,,,,,,,,,,,,,,
17893,두부,,,,,,,,,,,,,,,,
17894,두부,,,,,,,,,,,,,,,,
17895,앞다리불고기-성남용인,쌈채소모음,,,,,,,,,,,,,,,
17896,두부,,,,,,,,,,,,,,,,
17897,두부,콩나물,,,,,,,,,,,,,,,
17898,콩나물,시금치,,,,,,,,,,,,,,,
17899,검은콩두유,,,,,,,,,,,,,,,,
17900,깐마늘/난지형/유,,,,,,,,,,,,,,,,
17901,검은콩두유,,,,,,,,,,,,,,,,
17902,사골곰국,콩나물,월동무,,,,,,,,,,,,,,
17903,대파,찌개용두부,,,,,,,,,,,,,,,
17904,양파,콩나물,사과/,상추,깐마늘/난지형/유,당근,쌈채소모음,현미유,,,,,,,,,
17905,명태참어묵,찌개용두부,순두부,,,,,,,,,,,,,,
17906,떡국떡,상추,,,,,,,,,,,,,,,
17907,유정란/친환경,,,,,,,,,,,,,,,,
17908,떡국떡,유정란/친환경,상추,깐마늘/난지형/유,쌈채소모음,찌개용두부,순두부,,,,,,,,,,
17909,딸기/,명태참어묵,,,,,,,,,,,,,,,
17910,콩나물,상추,명태참어묵,,,,,,,,,,,,,,
17911,양파,상추,애호박,무,중파,찌개용두부,구운도시락김,,,,,,,,,,
17912,찌개용두부,,,,,,,,,,,,,,,,
17913,오이,,,,,,,,,,,,,,,,
17914,사골곰국,오이,방울토마토/대추형,,,,,,,,,,,,,,
17915,사골곰국,깐마늘/난지형/유,,,,,,,,,,,,,,,
17916,오이,쌈채소모음,,,,,,,,,,,,,,,
17917,콩나물,무,,,,,,,,,,,,,,,
17918,얼음식혜,,,,,,,,,,,,,,,,
17919,중파,,,,,,,,,,,,,,,,
17920,유정란/친환경,,,,,,,,,,,,,,,,
17921,동물복지유정란,,,,,,,,,,,,,,,,
17922,유정란/친환경,유기농우유,검은콩두유,,,,,,,,,,,,,,
17923,콩나물,,,,,,,,,,,,,,,,
17924,콩국물,두부,,,,,,,,,,,,,,,
17925,찌개용두부,,,,,,,,,,,,,,,,
17926,유정란/친환경,콩나물,,,,,,,,,,,,,,,
17927,두부,,,,,,,,,,,,,,,,
17928,콩나물,,,,,,,,,,,,,,,,
17929,당근,,,,,,,,,,,,,,,,
17930,두부,유정란/친환경,찌개용두부,,,,,,,,,,,,,,
17931,어린잎채소,,,,,,,,,,,,,,,,
17932,오이,당근,찌개용두부,,,,,,,,,,,,,,
17933,유정란/친환경,,,,,,,,,,,,,,,,
17934,동물복지유정란,사과/,어린잎채소,무,찌개용두부,,,,,,,,,,,,
17935,콩나물,,,,,,,,,,,,,,,,
17936,콩나물,찌개용두부,,,,,,,,,,,,,,,
17937,방울토마토/대추형,중파,양배추,,,,,,,,,,,,,,
17938,앞다리불고기-성남용인,부추,,,,,,,,,,,,,,,
17939,두부,유정란/친환경,찌개용두부,,,,,,,,,,,,,,
17940,두부,유정란/친환경,찌개용두부,가지,,,,,,,,,,,,,
17941,찌개용두부,,,,,,,,,,,,,,,,
17942,동물복지유정란,찌개용두부,,,,,,,,,,,,,,,
17943,콩나물,,,,,,,,,,,,,,,,
17944,대파,,,,,,,,,,,,,,,,
17945,양파,시금치,,,,,,,,,,,,,,,
17946,유정란/친환경,순두부,,,,,,,,,,,,,,,
17947,우유,,,,,,,,,,,,,,,,
17948,두부,,,,,,,,,,,,,,,,
17949,순두부,닭가슴살,,,,,,,,,,,,,,,
17950,두부,,,,,,,,,,,,,,,,
17951,두부,,,,,,,,,,,,,,,,
17952,떡국떡,,,,,,,,,,,,,,,,
17953,두부,명태참어묵,,,,,,,,,,,,,,,
17954,누룽지,월동무,,,,,,,,,,,,,,,
17955,콩나물,시금치,,,,,,,,,,,,,,,
17956,콩나물,,,,,,,,,,,,,,,,
17957,양파,,,,,,,,,,,,,,,,
17958,단무지,,,,,,,,,,,,,,,,
17959,유정란/친환경,,,,,,,,,,,,,,,,
17960,명태참어묵,,,,,,,,,,,,,,,,
17961,딸기/,,,,,,,,,,,,,,,,
17962,사과/,팽이버섯,,,,,,,,,,,,,,,
17963,딸기/,부추,,,,,,,,,,,,,,,
17964,콩나물,,,,,,,,,,,,,,,,
17965,콩나물,,,,,,,,,,,,,,,,
17966,오이,,,,,,,,,,,,,,,,
17967,두부,,,,,,,,,,,,,,,,
17968,오이,,,,,,,,,,,,,,,,
17969,딸기/,,,,,,,,,,,,,,,,
17970,오이,쌈채소모음,,,,,,,,,,,,,,,
17971,방울토마토/대추형,,,,,,,,,,,,,,,,
17972,콩국물,,,,,,,,,,,,,,,,
17973,오이,,,,,,,,,,,,,,,,
17974,무,팽이버섯,,,,,,,,,,,,,,,
17975,당근,,,,,,,,,,,,,,,,
17976,양파,,,,,,,,,,,,,,,,
17977,오이,완숙토마토,,,,,,,,,,,,,,,
17978,두부,완숙토마토,단무지,,,,,,,,,,,,,,
17979,유정란/친환경,,,,,,,,,,,,,,,,
17980,완숙토마토,감자라면,,,,,,,,,,,,,,,
17981,부추,,,,,,,,,,,,,,,,
17982,팽이버섯,,,,,,,,,,,,,,,,
17983,유정란/친환경,,,,,,,,,,,,,,,,
17984,오이,,,,,,,,,,,,,,,,
17985,브로컬리,,,,,,,,,,,,,,,,
17986,중파,,,,,,,,,,,,,,,,
17987,애호박,명태참어묵,,,,,,,,,,,,,,,
17988,두부,,,,,,,,,,,,,,,,
17989,콩국물,방울토마토/대추형,우유,,,,,,,,,,,,,,
17990,현미유,,,,,,,,,,,,,,,,
17991,완숙토마토,얼음식혜,,,,,,,,,,,,,,,
17992,유기농우유,,,,,,,,,,,,,,,,
17993,감자라면,,,,,,,,,,,,,,,,
17994,두부,,,,,,,,,,,,,,,,
17995,오이,,,,,,,,,,,,,,,,
17996,백미/유,구운도시락김,,,,,,,,,,,,,,,
17997,유정란/친환경,상추,중파,,,,,,,,,,,,,,
17998,콩국물,콩나물,앞다리불고기-성남용인,,,,,,,,,,,,,,
17999,콩국물,콩나물,상추,,,,,,,,,,,,,,
18000,사골곰국,동물복지유정란,감자라면,,,,,,,,,,,,,,
18001,양배추,,,,,,,,,,,,,,,,
18002,콩국물,애호박,구운도시락김,,,,,,,,,,,,,,
18003,도토리묵,,,,,,,,,,,,,,,,
18004,오이,방울토마토/대추형,상추,완숙토마토,중파,부추,순두부,,,,,,,,,,
18005,콩나물,도토리묵,,,,,,,,,,,,,,,
18006,팽이버섯,가지,,,,,,,,,,,,,,,
18007,두부,쌈채소모음,팽이버섯,구운도시락김,깻잎,닭가슴살,,,,,,,,,,,
18008,백미/유,당근,,,,,,,,,,,,,,,
18009,두부,부추,,,,,,,,,,,,,,,
18010,애호박,,,,,,,,,,,,,,,,
18011,브로컬리,깻잎,,,,,,,,,,,,,,,
18012,두부,,,,,,,,,,,,,,,,
18013,두부,오이,어린잎채소,팽이버섯,,,,,,,,,,,,,
18014,두부,콩나물,,,,,,,,,,,,,,,
18015,떡국떡,콩나물,완숙토마토,깻잎,,,,,,,,,,,,,
18016,오이,,,,,,,,,,,,,,,,
18017,콩나물,팽이버섯,찌개용두부,,,,,,,,,,,,,,
18018,사골곰국,찌개용두부,,,,,,,,,,,,,,,
18019,양파,,,,,,,,,,,,,,,,
18020,사골곰국,,,,,,,,,,,,,,,,
18021,동물복지유정란,,,,,,,,,,,,,,,,
18022,양파,,,,,,,,,,,,,,,,
18023,대파,,,,,,,,,,,,,,,,
18024,연두부,,,,,,,,,,,,,,,,
18025,두부,유정란/친환경,,,,,,,,,,,,,,,
18026,느타리버섯,,,,,,,,,,,,,,,,
18027,단무지,,,,,,,,,,,,,,,,
18028,두부,콩나물,,,,,,,,,,,,,,,
18029,유정란/친환경,,,,,,,,,,,,,,,,
18030,두부,,,,,,,,,,,,,,,,
18031,동물복지유정란,,,,,,,,,,,,,,,,
18032,유정란/친환경,콩나물,,,,,,,,,,,,,,,
18033,연두부,,,,,,,,,,,,,,,,
18034,백미/유,,,,,,,,,,,,,,,,
18035,두부,두부,팽이버섯,,,,,,,,,,,,,,
18036,콩국물,당근,,,,,,,,,,,,,,,
18037,동물복지유정란,,,,,,,,,,,,,,,,
18038,오이,,,,,,,,,,,,,,,,
18039,유정란/친환경,,,,,,,,,,,,,,,,
18040,브로컬리,,,,,,,,,,,,,,,,
18041,동물복지유정란,,,,,,,,,,,,,,,,
18042,동물복지유정란,,,,,,,,,,,,,,,,
18043,두부,,,,,,,,,,,,,,,,
18044,두부,,,,,,,,,,,,,,,,
18045,두부,사과/,,,,,,,,,,,,,,,
18046,두부,,,,,,,,,,,,,,,,
18047,백미/유,,,,,,,,,,,,,,,,
18048,동물복지유정란,사과/,,,,,,,,,,,,,,,
18049,동물복지유정란,명태참어묵,검은콩두유,,,,,,,,,,,,,,
18050,콩나물,얼음식혜,,,,,,,,,,,,,,,
18051,백미/유,찌개용두부,,,,,,,,,,,,,,,
18052,떡국떡,,,,,,,,,,,,,,,,
18053,백미/유,,,,,,,,,,,,,,,,
18054,동물복지유정란,콩나물,백미/유,,,,,,,,,,,,,,
18055,찌개용두부,,,,,,,,,,,,,,,,
18056,떡국떡,,,,,,,,,,,,,,,,
