,0,1,2,3,4,5,6,7,8,9,10,11,12,13
10122,콩국물,플레인요구르트,,,,,,,,,,,,
10123,오분도미/유,백미/유,,,,,,,,,,,,
10124,두부,,,,,,,,,,,,,
10125,플레인요구르트,중파,,,,,,,,,,,,
10126,깻잎,,,,,,,,,,,,,
10127,동물복지유정란,,,,,,,,,,,,,
10128,두부,오분도미/유,백미/유,플레인요구르트,,,,,,,,,,
10129,두부,,,,,,,,,,,,,
10130,두부,콩나물,브로컬리,,,,,,,,,,,
10131,플레인요구르트,얼갈이,팽이버섯,,,,,,,,,,,
10132,콩나물,,,,,,,,,,,,,
10133,두부,플레인요구르트,,,,,,,,,,,,
10134,플레인요구르트,브로컬리,대파,찌개용두부,,,,,,,,,,
10135,플레인요구르트,브로컬리,찌개용두부,,,,,,,,,,,
10136,두부,오분도미/유,백미/유,참기름,플레인요구르트,팽이버섯,,,,,,,,
10137,콩나물,브로컬리,명태참어묵,찌개용두부,,,,,,,,,,
10138,두부,유정란/친환경,당근,,,,,,,,,,,
10139,유정란/친환경,,,,,,,,,,,,,
10140,시금치,백미/유,,,,,,,,,,,,
10141,동물복지유정란,,,,,,,,,,,,,
10142,두부,,,,,,,,,,,,,
10143,동물복지유정란,백미/유,,,,,,,,,,,,
10144,동물복지유정란,월동무,,,,,,,,,,,,
10145,유기농저지방우유,,,,,,,,,,,,,
10146,동물복지유정란,브로컬리,,,,,,,,,,,,
10147,동물복지유정란,,,,,,,,,,,,,
10148,유정란/친환경,양배추,,,,,,,,,,,,
10149,양파,,,,,,,,,,,,,
10150,유정란/친환경,,,,,,,,,,,,,
10151,콩나물,,,,,,,,,,,,,
10152,두부,유정란/친환경,콩나물,,,,,,,,,,,
10153,유정란/친환경,,,,,,,,,,,,,
10154,백미/유,,,,,,,,,,,,,
10155,두부,유정란/친환경,,,,,,,,,,,,
10156,사과/,,,,,,,,,,,,,
10157,백미/유,,,,,,,,,,,,,
10158,두부,유기농저지방우유,,,,,,,,,,,,
10159,백미/유,,,,,,,,,,,,,
10160,두부,유정란/친환경,콩나물,오분도미/유,,,,,,,,,,
10161,두부,,,,,,,,,,,,,
10162,동물복지유정란,,,,,,,,,,,,,
10163,중파,가지,닭가슴살,,,,,,,,,,,
10164,얼갈이,,,,,,,,,,,,,
10165,시금치,연두부,,,,,,,,,,,,
10166,연두부,쌈채소모음,,,,,,,,,,,,
10167,시금치,깻잎,,,,,,,,,,,,
10168,양파,월동무,,,,,,,,,,,,
10169,동물복지유정란,,,,,,,,,,,,,
10170,대파,,,,,,,,,,,,,
10171,양파,,,,,,,,,,,,,
10172,양파,브로컬리,양배추,,,,,,,,,,,
10173,유정란/친환경,양파,대파,깻잎,,,,,,,,,,
10174,브로컬리,,,,,,,,,,,,,
10175,양파,,,,,,,,,,,,,
10176,양파,사과/,브로컬리,깻잎,,,,,,,,,,
10177,브로컬리,얼갈이,깻잎,,,,,,,,,,,
10178,유기농저지방우유,닭가슴살,,,,,,,,,,,,
10179,무,찌개용두부,,,,,,,,,,,,
10180,중파,,,,,,,,,,,,,
10181,양파,당근,중파,,,,,,,,,,,
10182,완숙토마토,찌개용두부,,,,,,,,,,,,
10183,애호박,브로컬리,중파,찌개용두부,깻잎,,,,,,,,,
10184,유정란/친환경,깐마늘/난지형/유,당근,찌개용두부,양배추,,,,,,,,,
10185,부추,,,,,,,,,,,,,
10186,애호박,중파,닭가슴살,,,,,,,,,,,
10187,양파,,,,,,,,,,,,,
10188,콩나물,,,,,,,,,,,,,
10189,양파,깐마늘/난지형/유,중파,가지,,,,,,,,,,
10190,깐마늘/난지형/유,찌개용두부,,,,,,,,,,,,
10191,방울토마토/대추형,,,,,,,,,,,,,
10192,콩나물,찌개용두부,양배추,,,,,,,,,,,
10193,당근,중파,,,,,,,,,,,,
10194,콩나물,,,,,,,,,,,,,
10195,양파,,,,,,,,,,,,,
10196,두부,유정란/친환경,,,,,,,,,,,,
10197,무,,,,,,,,,,,,,
10198,애호박,,,,,,,,,,,,,
10199,콩나물,,,,,,,,,,,,,
10200,시금치,브로컬리,깐마늘/난지형/유,느타리버섯,,,,,,,,,,
10201,콩나물,,,,,,,,,,,,,
10202,콩나물,시금치,무,중파,찌개용두부,,,,,,,,,
10203,콩나물,누룽지,,,,,,,,,,,,
10204,두부,동물복지유정란,찌개용두부,,,,,,,,,,,
10205,찹쌀백미/유,,,,,,,,,,,,,
10206,감자라면,,,,,,,,,,,,,
10207,양파,양배추,,,,,,,,,,,,
10208,동물복지유정란,,,,,,,,,,,,,
10209,두부,동물복지유정란,찌개용두부,양배추,,,,,,,,,,
10210,동물복지유정란,얼음식혜,당면,,,,,,,,,,,
10211,두부,찌개용두부,,,,,,,,,,,,
10212,유정란/친환경,당근,,,,,,,,,,,,
10213,유정란/친환경,대파,,,,,,,,,,,,
10214,유정란/친환경,,,,,,,,,,,,,
10215,유정란/친환경,양파,,,,,,,,,,,,
10216,콩나물,월동무,,,,,,,,,,,,
10217,유정란/친환경,찌개용두부,양배추,,,,,,,,,,,
10218,유정란/친환경,,,,,,,,,,,,,
10219,유정란/친환경,,,,,,,,,,,,,
10220,상추,황토숙주나물,,,,,,,,,,,,
10221,두부,유정란/친환경,브로컬리,,,,,,,,,,,
10222,유정란/친환경,무,황토숙주나물,가지,양배추,,,,,,,,,
10223,유정란/친환경,오이,당근,중파,,,,,,,,,,
10224,유정란/친환경,중파,가지,가지,양배추,,,,,,,,,
10225,콩나물,,,,,,,,,,,,,
10226,당면,,,,,,,,,,,,,
10227,유정란/친환경,콩나물,,,,,,,,,,,,
10228,동물복지유정란,무,중파,부추,양배추,,,,,,,,,
10229,유정란/친환경,,,,,,,,,,,,,
10230,두부,오이,오이,상추,,,,,,,,,,
10231,깻잎,,,,,,,,,,,,,
10232,동물복지유정란,,,,,,,,,,,,,
10233,유정란/친환경,오이,부추,,,,,,,,,,,
10234,오이,,,,,,,,,,,,,
10235,두부,무,양배추,,,,,,,,,,,
10236,콩나물,,,,,,,,,,,,,
10237,시금치,,,,,,,,,,,,,
10238,동물복지유정란,,,,,,,,,,,,,
10239,유정란/친환경,,,,,,,,,,,,,
10240,두부,,,,,,,,,,,,,
10241,유정란/친환경,,,,,,,,,,,,,
10242,두부,양파,대파,얼음식혜,,,,,,,,,,
10243,두부,유기농우유,당면,,,,,,,,,,,
10244,콩나물,시금치,,,,,,,,,,,,
10245,어린잎채소,유기농우유,,,,,,,,,,,,
10246,유정란/친환경,,,,,,,,,,,,,
10247,두부,유정란/친환경,,,,,,,,,,,,
10248,브로컬리,,,,,,,,,,,,,
10249,두부,유기농우유,,,,,,,,,,,,
10250,유정란/친환경,브로컬리,,,,,,,,,,,,
10251,어린잎채소,,,,,,,,,,,,,
10252,양파,어린잎채소,유기농우유,,,,,,,,,,,
10253,양파,찌개용두부,,,,,,,,,,,,
10254,콩국물,유정란/친환경,,,,,,,,,,,,
10255,가지,,,,,,,,,,,,,
10256,유정란/친환경,구운도시락김,,,,,,,,,,,,
10257,유정란/친환경,,,,,,,,,,,,,
10258,황토숙주나물,,,,,,,,,,,,,
10259,느타리버섯,,,,,,,,,,,,,
10260,찌개용두부,느타리버섯,,,,,,,,,,,,
10261,유정란/친환경,어린잎채소,유기농우유,,,,,,,,,,,
10262,오이,무,,,,,,,,,,,,
10263,찌개용두부,,,,,,,,,,,,,
10264,떡국떡,,,,,,,,,,,,,
10265,두부,유정란/친환경,,,,,,,,,,,,
10266,유정란/친환경,팽이버섯,,,,,,,,,,,,
10267,떡국떡,유정란/친환경,콩나물,시금치,깐마늘/난지형/유,당근,월동무,,,,,,,
10268,찌개용두부,,,,,,,,,,,,,
10269,상추,,,,,,,,,,,,,
10270,깐마늘/난지형/유,,,,,,,,,,,,,
10271,중파,,,,,,,,,,,,,
10272,완숙토마토,,,,,,,,,,,,,
10273,사과/,깻잎,,,,,,,,,,,,
10274,상추,브로컬리,찌개용두부,,,,,,,,,,,
10275,두부,유정란/친환경,브로컬리,깐마늘/난지형/유,팽이버섯,,,,,,,,,
10276,두부,백미/유,,,,,,,,,,,,
10277,오이,당근,중파,양배추,,,,,,,,,,
10278,오이,상추,백미/유,,,,,,,,,,,
10279,백미/유,,,,,,,,,,,,,
10280,두부,유정란/친환경,,,,,,,,,,,,
10281,두부,유정란/친환경,상추,어린잎채소,백미/유,팽이버섯,,,,,,,,
10282,오이,,,,,,,,,,,,,
10283,유정란/친환경,깐마늘/난지형/유,,,,,,,,,,,,
10284,콩나물,,,,,,,,,,,,,
10285,양파,콩나물,,,,,,,,,,,,
10286,두부,감자라면,,,,,,,,,,,,
10287,콩나물,,,,,,,,,,,,,
10288,유정란/친환경,,,,,,,,,,,,,
10289,애호박,,,,,,,,,,,,,
10290,두부,유정란/친환경,콩나물,,,,,,,,,,,
10291,유정란/친환경,,,,,,,,,,,,,
10292,두부,,,,,,,,,,,,,
10293,두부,두부,오이,콩나물,찌개용두부,,,,,,,,,
10294,유정란/친환경,누룽지,,,,,,,,,,,,
10295,유정란/친환경,,,,,,,,,,,,,
10296,유정란/친환경,,,,,,,,,,,,,
10297,두부,동물복지유정란,,,,,,,,,,,,
10298,시금치,,,,,,,,,,,,,
10299,두부,유정란/친환경,당근,,,,,,,,,,,
10300,동물복지유정란,대파,,,,,,,,,,,,
10301,유정란/친환경,양파,대파,황토숙주나물,,,,,,,,,,
10302,콩나물,,,,,,,,,,,,,
10303,유정란/친환경,시금치,월동무,쌈채소모음,,,,,,,,,,
10304,유정란/친환경,,,,,,,,,,,,,
10305,콩나물,,,,,,,,,,,,,
10306,시금치,,,,,,,,,,,,,
10307,떡국떡,,,,,,,,,,,,,
10308,두부,상추,느타리버섯,,,,,,,,,,,
10309,양파,찌개용두부,,,,,,,,,,,,
10310,애호박,,,,,,,,,,,,,
10311,얼갈이,중파,느타리버섯,,,,,,,,,,,
10312,백미/유,,,,,,,,,,,,,
10313,유정란/친환경,양파,시금치,,,,,,,,,,,
10314,콩국물,콩나물,,,,,,,,,,,,
10315,콩국물,유정란/친환경,콩나물,중파,가지,,,,,,,,,
10316,콩나물,오분도미/유,상추,,,,,,,,,,,
10317,유정란/친환경,당근,,,,,,,,,,,,
10318,유정란/친환경,콩나물,완숙토마토,,,,,,,,,,,
10319,오이,,,,,,,,,,,,,
10320,유정란/친환경,,,,,,,,,,,,,
10321,대파,황토숙주나물,부추,,,,,,,,,,,
10322,얼음식혜,,,,,,,,,,,,,
10323,떡국떡,콩나물,백미/유,얼갈이,찌개용두부,,,,,,,,,
10324,대파,당면,,,,,,,,,,,,
10325,상추,,,,,,,,,,,,,
10326,어린잎채소,,,,,,,,,,,,,
10327,동물복지유정란,,,,,,,,,,,,,
10328,대파,,,,,,,,,,,,,
10329,방울토마토/대추형,,,,,,,,,,,,,
10330,시금치,,,,,,,,,,,,,
10331,월동무,,,,,,,,,,,,,
10332,유정란/친환경,시금치,,,,,,,,,,,,
10333,월동무,,,,,,,,,,,,,
10334,사과/,,,,,,,,,,,,,
10335,유정란/친환경,유정란/친환경,양파,양파,당근,,,,,,,,,
10336,사과/,,,,,,,,,,,,,
10337,동물복지유정란,당근,,,,,,,,,,,,
10338,시금치,당근,,,,,,,,,,,,
10339,유정란/친환경,,,,,,,,,,,,,
10340,양파,,,,,,,,,,,,,
10341,대파,,,,,,,,,,,,,
10342,양배추,,,,,,,,,,,,,
10343,브로컬리,당근,,,,,,,,,,,,
10344,당근,,,,,,,,,,,,,
10345,사과/,시금치,,,,,,,,,,,,
10346,양파,,,,,,,,,,,,,
10347,브로컬리,,,,,,,,,,,,,
10348,시금치,당근,,,,,,,,,,,,
10349,유정란/친환경,당근,양배추,,,,,,,,,,,
10350,대파,,,,,,,,,,,,,
10351,양파,,,,,,,,,,,,,
10352,당근,,,,,,,,,,,,,
10353,유정란/친환경,당근,,,,,,,,,,,,
10354,양파,,,,,,,,,,,,,
10355,당근,,,,,,,,,,,,,
10356,유정란/친환경,유정란/친환경,유정란/친환경,양파,양파,시금치,브로컬리,브로컬리,당근,당근,부추,양배추,양배추,양배추
10357,유정란/친환경,사과/,사과/,당근,대파,,,,,,,,,
10358,유정란/친환경,사과/,완숙토마토,,,,,,,,,,,
10359,사과/,당근,,,,,,,,,,,,
10360,양파,사과/,완숙토마토,중파,,,,,,,,,,
10361,완숙토마토,당근,,,,,,,,,,,,
10362,유정란/친환경,완숙토마토,중파,,,,,,,,,,,
10363,완숙토마토,부추,,,,,,,,,,,,
10364,완숙토마토,,,,,,,,,,,,,
10365,오이,사과/,,,,,,,,,,,,
10366,사과/,,,,,,,,,,,,,
10367,오이,사과/,양배추,,,,,,,,,,,
10368,사과/,완숙토마토,양배추,,,,,,,,,,,
10369,완숙토마토,,,,,,,,,,,,,
10370,유정란/친환경,완숙토마토,당근,,,,,,,,,,,
10371,유정란/친환경,양파,사과/,완숙토마토,,,,,,,,,,
10372,당근,,,,,,,,,,,,,
10373,유정란/친환경,,,,,,,,,,,,,
10374,방울토마토/대추형,양배추,,,,,,,,,,,,
10375,유정란/친환경,유정란/친환경,유정란/친환경,,,,,,,,,,,
10376,양배추,,,,,,,,,,,,,
10377,유정란/친환경,,,,,,,,,,,,,
10378,유정란/친환경,,,,,,,,,,,,,
10379,완숙토마토,,,,,,,,,,,,,
10380,유정란/친환경,,,,,,,,,,,,,
10381,양파,당근,,,,,,,,,,,,
10382,양배추,,,,,,,,,,,,,
10383,유정란/친환경,,,,,,,,,,,,,
10384,당근,,,,,,,,,,,,,
10385,유정란/친환경,깐마늘/난지형/유,사과,,,,,,,,,,,
10386,양파,사과,,,,,,,,,,,,
10387,당근,,,,,,,,,,,,,
10388,양배추,,,,,,,,,,,,,
10389,유정란/친환경,깻잎,,,,,,,,,,,,
10390,두부,오분도미/유,찌개용두부,,,,,,,,,,,
10391,사과/,,,,,,,,,,,,,
10392,유정란/친환경,콩나물,,,,,,,,,,,,
10393,오분도미/유,,,,,,,,,,,,,
10394,유정란/친환경,브로컬리,,,,,,,,,,,,
10395,두부,,,,,,,,,,,,,
10396,유정란/친환경,,,,,,,,,,,,,
10397,찌개용두부,,,,,,,,,,,,,
10398,느타리버섯,,,,,,,,,,,,,
10399,유정란/친환경,,,,,,,,,,,,,
10400,콩나물,구운도시락김,,,,,,,,,,,,
10401,오분도미/유,찌개용두부,,,,,,,,,,,,
10402,양파,닭가슴살,,,,,,,,,,,,
10403,오이,,,,,,,,,,,,,
10404,구운도시락김,,,,,,,,,,,,,
10405,오이,오분도미/유,완숙토마토,얼갈이,,,,,,,,,,
10406,방울토마토/대추형,,,,,,,,,,,,,
10407,구운도시락김,,,,,,,,,,,,,
10408,오분도미/유,,,,,,,,,,,,,
10409,양파,깻잎,,,,,,,,,,,,
10410,콩나물,,,,,,,,,,,,,
10411,유정란/친환경,애호박,깐마늘/난지형/유,,,,,,,,,,,
10412,찌개용두부,,,,,,,,,,,,,
10413,두부,콩나물,오분도미/유,,,,,,,,,,,
10414,방울토마토/대추형,구운도시락김,,,,,,,,,,,,
10415,오이,,,,,,,,,,,,,
10416,유정란/친환경,오이,시금치,애호박,백미/유,중파,부추,깻잎,,,,,,
10417,콩나물,당근,,,,,,,,,,,,
10418,오분도미/유,얼음식혜,가지,,,,,,,,,,,
10419,유정란/친환경,콩나물,,,,,,,,,,,,
10420,오분도미/유,백미/유,,,,,,,,,,,,
10421,방울토마토/대추형,얼갈이,,,,,,,,,,,,
10422,백미/유,구운도시락김,,,,,,,,,,,,
10423,오이,,,,,,,,,,,,,
10424,유정란/친환경,구운도시락김,,,,,,,,,,,,
10425,애호박,,,,,,,,,,,,,
10426,유정란/친환경,콩나물,애호박,백미/유,깐마늘/난지형/유,깻잎,,,,,,,,
10427,깻잎,,,,,,,,,,,,,
10428,오분도미/유,,,,,,,,,,,,,
10429,콩나물,구운도시락김,,,,,,,,,,,,
10430,시금치,감자라면,,,,,,,,,,,,
10431,콩나물,찌개용두부,,,,,,,,,,,,
10432,중파,팽이버섯,,,,,,,,,,,,
10433,양배추,,,,,,,,,,,,,
10434,찌개용두부,,,,,,,,,,,,,
10435,애호박,,,,,,,,,,,,,
10436,백미/유,찌개용두부,,,,,,,,,,,,
10437,중파,찌개용두부,,,,,,,,,,,,
10438,두부,백미/유,,,,,,,,,,,,
10439,두부,,,,,,,,,,,,,
10440,두부,,,,,,,,,,,,,
10441,떡국떡,두부,,,,,,,,,,,,
10442,대파,,,,,,,,,,,,,
10443,두부,당근,,,,,,,,,,,,
10444,두부,,,,,,,,,,,,,
10445,두부,,,,,,,,,,,,,
10446,두부,상추,,,,,,,,,,,,
10447,두부,유정란/친환경,상추,,,,,,,,,,,
10448,양파,,,,,,,,,,,,,
10449,두부,유정란/친환경,,,,,,,,,,,,
10450,오이,,,,,,,,,,,,,
10451,두부,양파,오이,,,,,,,,,,,
10452,두부,유정란/친환경,,,,,,,,,,,,
10453,콩국물,,,,,,,,,,,,,
10454,콩국물,두부,중파,,,,,,,,,,,
10455,콩국물,브로컬리,,,,,,,,,,,,
10456,유정란/친환경,,,,,,,,,,,,,
10457,유정란/친환경,당근,,,,,,,,,,,,
10458,두부,유정란/친환경,완숙토마토,닭가슴살,,,,,,,,,,
10459,두부,유정란/친환경,,,,,,,,,,,,
10460,콩국물,두부,,,,,,,,,,,,
10461,콩국물,두부,유정란/친환경,중파,,,,,,,,,,
10462,콩국물,,,,,,,,,,,,,
10463,콩국물,부추,,,,,,,,,,,,
10464,콩국물,두부,,,,,,,,,,,,
10465,두부,두부,유정란/친환경,유정란/친환경,찹쌀백미/유,찹쌀백미/유,,,,,,,,
10466,콩국물,유정란/친환경,,,,,,,,,,,,
10467,두부,유정란/친환경,,,,,,,,,,,,
10468,콩국물,유정란/친환경,콩나물,,,,,,,,,,,
10469,콩국물,깻잎,깻잎,,,,,,,,,,,
10470,두부,,,,,,,,,,,,,
10471,두부,부추,,,,,,,,,,,,
10472,두부,,,,,,,,,,,,,
10473,유정란/친환경,유기농우유,,,,,,,,,,,,
10474,두부,유정란/친환경,콩나물,사과/,당근,월동무,,,,,,,,
10475,양파,참기름,유기농우유,,,,,,,,,,,
10476,두부,콩나물,깐마늘/난지형/유,명태참어묵,양송이버섯,도토리묵,,,,,,,,
10477,양파,양송이버섯,,,,,,,,,,,,
10478,두부,콩나물,월동무,양송이버섯,,,,,,,,,,
10479,두부,콩나물,명태참어묵,양송이버섯,,,,,,,,,,
10480,두부,시금치,양송이버섯,,,,,,,,,,,
10481,유정란/친환경,콩나물,명태참어묵,양송이버섯,,,,,,,,,,
10482,양파,콩나물,당근,월동무,,,,,,,,,,
10483,명태참어묵,얼음식혜,,,,,,,,,,,,
10484,양파,콩나물,당근,유기농우유,,,,,,,,,,
10485,두부,시금치,백미/유,당근,,,,,,,,,,
10486,콩나물,,,,,,,,,,,,,
10487,두부,오이,당근,,,,,,,,,,,
10488,유정란/친환경,,,,,,,,,,,,,
10489,양파,콩나물,백미/유,,,,,,,,,,,
10490,오이,월동무,유기농우유,양배추,,,,,,,,,,
10491,콩나물,유기농우유,,,,,,,,,,,,
10492,유정란/친환경,양파,오이,월동무,명태참어묵,양송이버섯,,,,,,,,
10493,콩나물,유기농우유,양송이버섯,,,,,,,,,,,
10494,완숙토마토,백미/유,브로컬리,가지,,,,,,,,,,
10495,콩나물,,,,,,,,,,,,,
10496,두부,오이,부추,,,,,,,,,,,
10497,사과/,브로컬리,양송이버섯,,,,,,,,,,,
10498,유정란/친환경,오이,가지,,,,,,,,,,,
10499,양파,당근,유기농우유,,,,,,,,,,,
10500,얼갈이,양송이버섯,,,,,,,,,,,,
10501,브로컬리,,,,,,,,,,,,,
10502,오이,사과/,가지,깻잎,양송이버섯,양배추,,,,,,,,
10503,양파,콩나물,당근,깻잎,양송이버섯,,,,,,,,,
10504,두부,오이,사과/,완숙토마토,백미/유,유기농우유,중파,,,,,,,
10505,애호박,유기농우유,부추,양송이버섯,,,,,,,,,,
10506,양파,애호박,참기름,무,브로컬리,가지,,,,,,,,
10507,두부,콩나물,백미/유,,,,,,,,,,,
10508,두부,유정란/친환경,오이,어린잎채소,브로컬리,부추,깻잎,양배추,,,,,,
10509,콩국물,오이,명태참어묵,양송이버섯,,,,,,,,,,
10510,양송이버섯,,,,,,,,,,,,,
10511,동물복지유정란,,,,,,,,,,,,,
10512,양파,,,,,,,,,,,,,
10513,유정란/친환경,무,가지,양송이버섯,도토리묵,,,,,,,,,
10514,오이,애호박,참기름,,,,,,,,,,,
10515,양파,오이,애호박,부추,양송이버섯,,,,,,,,,
10516,애호박,무,,,,,,,,,,,,
10517,오분도미/유,당면,,,,,,,,,,,,
10518,양배추,,,,,,,,,,,,,
10519,두부,양파,양파,찌개용두부,,,,,,,,,,
10520,양배추,,,,,,,,,,,,,
10521,애호박,무,,,,,,,,,,,,
10522,닭가슴살,,,,,,,,,,,,,
10523,중파,닭가슴살,,,,,,,,,,,,
10524,시금치,애호박,찌개용두부,부추,감자라면,,,,,,,,,
10525,유정란/친환경,애호박,,,,,,,,,,,,
10526,두부,,,,,,,,,,,,,
10527,쌈채소모음,,,,,,,,,,,,,
10528,떡국떡,유정란/친환경,양파,시금치,유기농우유,얼갈이,,,,,,,,
10529,유정란/친환경,양파,월동무,유기농우유,,,,,,,,,,
10530,떡국떡,,,,,,,,,,,,,
10531,유정란/친환경,유기농우유,감자라면,,,,,,,,,,,
10532,월동무,유기농우유,,,,,,,,,,,,
10533,유정란/친환경,시금치,백미/유,당근,대파,느타리버섯,감자라면,,,,,,,
10534,유정란/친환경,유정란/친환경,동물복지유정란,월동무,유기농우유,유기농우유,,,,,,,,
10535,양파,,,,,,,,,,,,,
10536,유정란/친환경,시금치,브로컬리,월동무,명태참어묵,얼갈이,,,,,,,,
10537,사과/,시금치,참기름,대파,유기농우유,느타리버섯,,,,,,,,
10538,유정란/친환경,월동무,얼갈이,,,,,,,,,,,
10539,떡국떡,유정란/친환경,시금치,브로컬리,명태참어묵,,,,,,,,,
10540,백미/유,찹쌀백미/유,,,,,,,,,,,,
10541,유정란/친환경,월동무,,,,,,,,,,,,
10542,사과/,백미/유,참기름,누룽지,,,,,,,,,,
10543,유기농우유,얼갈이,부추,감자라면,,,,,,,,,,
10544,유정란/친환경,,,,,,,,,,,,,
10545,오이,백미/유,무,유기농우유,느타리버섯,,,,,,,,,
10546,두부,유정란/친환경,양파,유기농우유,얼갈이,,,,,,,,,
10547,떡국떡,유정란/친환경,오이,방울토마토/대추형,시금치,유기농우유,명태참어묵,중파,,,,,,
10548,두부,시금치,백미/유,무,브로컬리,,,,,,,,,
10549,두부,양파,동물복지유정란,오이,애호박,무,당근,부추,,,,,,
10550,유기농우유,얼갈이,느타리버섯,,,,,,,,,,,
10551,양파,애호박,브로컬리,,,,,,,,,,,
10552,유정란/친환경,유정란/친환경,양파,백미/유,유기농우유,,,,,,,,,
10553,두부,유정란/친환경,유정란/친환경,시금치,무,당근,유기농우유,명태참어묵,중파,부추,,,,
10554,콩국물,유정란/친환경,참기름,당근,,,,,,,,,,
10555,얼갈이,찹쌀백미/유,,,,,,,,,,,,
10556,무,,,,,,,,,,,,,
10557,두부,양파,유기농우유,중파,,,,,,,,,,
10558,유정란/친환경,백미/유,,,,,,,,,,,,
10559,양파,동물복지유정란,유기농우유,명태참어묵,중파,황토숙주나물,양배추,감자라면,,,,,,
10560,유정란/친환경,백미/유,유기농우유,,,,,,,,,,,
10561,무,당근,얼갈이,양배추,,,,,,,,,,
10562,떡국떡,유정란/친환경,양파,감자라면,,,,,,,,,,
10563,동물복지유정란,시금치,무,부추,,,,,,,,,,
10564,떡국떡,유기농우유,부추,,,,,,,,,,,
10565,시금치,얼갈이,찹쌀백미/유,,,,,,,,,,,
10566,무,,,,,,,,,,,,,
10567,애호박,,,,,,,,,,,,,
10568,사과,,,,,,,,,,,,,
10569,유정란/친환경,시금치,,,,,,,,,,,,
10570,대파,,,,,,,,,,,,,
10571,찌개용두부,,,,,,,,,,,,,
10572,콩나물,,,,,,,,,,,,,
10573,유정란/친환경,참기름,대파,,,,,,,,,,,
10574,떡국떡,유정란/친환경,대파,,,,,,,,,,,
10575,사과/,월동무,당면,,,,,,,,,,,
10576,동물복지유정란,,,,,,,,,,,,,
10577,유정란/친환경,찌개용두부,,,,,,,,,,,,
10578,백미/유,,,,,,,,,,,,,
10579,콩나물,팽이버섯,찌개용두부,,,,,,,,,,,
10580,콩국물,찌개용두부,,,,,,,,,,,,
10581,어린잎채소,,,,,,,,,,,,,
10582,찌개용두부,가지,,,,,,,,,,,,
10583,도토리묵,,,,,,,,,,,,,
10584,콩국물,유정란/친환경,중파,찌개용두부,,,,,,,,,,
10585,콩국물,유정란/친환경,양파,백미/유,무,찌개용두부,,,,,,,,
10586,중파,도토리묵,,,,,,,,,,,,
10587,얼갈이,찌개용두부,,,,,,,,,,,,
10588,양파,콩나물,,,,,,,,,,,,
10589,유정란/친환경,애호박,깐마늘/난지형/유,,,,,,,,,,,
10590,유정란/친환경,백미/유,가지,,,,,,,,,,,
10591,유정란/친환경,콩나물,애호박,얼갈이,가지,부추,,,,,,,,
10592,양파,,,,,,,,,,,,,
10593,콩국물,유정란/친환경,오이,애호박,,,,,,,,,,
10594,콩국물,유정란/친환경,백미/유,찌개용두부,,,,,,,,,,
10595,찌개용두부,,,,,,,,,,,,,
10596,유정란/친환경,어린잎채소,완숙토마토,깻잎,,,,,,,,,,
10597,유정란/친환경,,,,,,,,,,,,,
10598,콩나물,애호박,찌개용두부,느타리버섯,,,,,,,,,,
10599,두부,무,,,,,,,,,,,,
10600,유정란/친환경,콩나물,찌개용두부,가지,,,,,,,,,,
10601,콩나물,대파,얼갈이,찌개용두부,,,,,,,,,,
10602,무,사과,,,,,,,,,,,,
